Area,Item,Year,hg_ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,rain_pest_interaction,temp_rain_interaction,Crop_Type_Code,Country_Code
Angola,Sorghum,2009,2480,1010.0,40.0,24.33,40400.0,24573.3,5,2
Angola,Sorghum,2010,2814,1010.0,40.0,24.44,40400.0,24684.4,5,2
Angola,Sorghum,2011,3320,1010.0,40.0,24.15,40400.0,24391.5,5,2
Angola,Sorghum,2012,998,1010.0,40.0,24.24,40400.0,24482.399999999998,5,2
Angola,Sorghum,2013,2415,1010.0,40.0,24.55,40400.0,24795.5,5,2
Angola,Soybeans,2000,2333,1010.0,40.0,24.41,40400.0,24654.1,6,2
Angola,Soybeans,2001,2500,1010.0,40.0,24.43,40400.0,24674.3,6,2
Angola,Soybeans,2002,2857,1010.0,40.0,24.79,40400.0,25037.899999999998,6,2
Angola,Soybeans,2004,3600,1010.0,40.0,24.22,40400.0,24462.199999999997,6,2
Angola,Soybeans,2005,3793,1010.0,40.0,24.41,40400.0,24654.1,6,2
Angola,Soybeans,2006,4286,1010.0,40.0,24.14,40400.0,24381.4,6,2
Angola,Soybeans,2007,6883,1010.0,40.0,24.24,40400.0,24482.399999999998,6,2
Angola,Soybeans,2008,8575,1010.0,40.0,24.27,40400.0,24512.7,6,2
Angola,Soybeans,2009,4449,1010.0,40.0,24.33,40400.0,24573.3,6,2
Angola,Soybeans,2010,4446,1010.0,40.0,24.44,40400.0,24684.4,6,2
Angola,Soybeans,2011,5294,1010.0,40.0,24.15,40400.0,24391.5,6,2
Angola,Soybeans,2012,1641,1010.0,40.0,24.24,40400.0,24482.399999999998,6,2
Angola,Soybeans,2013,4405,1010.0,40.0,24.55,40400.0,24795.5,6,2
Angola,Sweet potatoes,1990,89342,1010.0,64.0,24.12,64640.0,24361.2,7,2
Angola,Sweet potatoes,1991,83001,1010.0,79.0,24.02,79790.0,24260.2,7,2
Angola,Sweet potatoes,1992,90000,1010.0,23.0,23.96,23230.0,24199.600000000002,7,2
Angola,Sweet potatoes,1993,88095,1010.0,169.0,24.15,170690.0,24391.5,7,2
Angola,Sweet potatoes,1994,83192,1010.0,25.5,24.04,25755.0,24280.399999999998,7,2
Angola,Sweet potatoes,1995,81138,1010.0,336.0,24.56,339360.0,24805.6,7,2
Angola,Sweet potatoes,1996,85455,1010.0,40.0,24.11,40400.0,24351.1,7,2
Angola,Sweet potatoes,1997,78098,1010.0,40.0,24.06,40400.0,24300.6,7,2
Angola,Sweet potatoes,1998,76256,1010.0,40.0,24.96,40400.0,25209.600000000002,7,2
Angola,Sweet potatoes,1999,82865,1010.0,40.0,24.37,40400.0,24613.7,7,2
Angola,Sweet potatoes,2000,34938,1010.0,40.0,24.41,40400.0,24654.1,7,2
Angola,Sweet potatoes,2001,44458,1010.0,40.0,24.43,40400.0,24674.3,7,2
Angola,Sweet potatoes,2002,42190,1010.0,40.0,24.79,40400.0,25037.899999999998,7,2
Angola,Sweet potatoes,2004,45360,1010.0,40.0,24.22,40400.0,24462.199999999997,7,2
Angola,Sweet potatoes,2005,46159,1010.0,40.0,24.41,40400.0,24654.1,7,2
Angola,Sweet potatoes,2006,44240,1010.0,40.0,24.14,40400.0,24381.4,7,2
Angola,Sweet potatoes,2007,58855,1010.0,40.0,24.24,40400.0,24482.399999999998,7,2
Angola,Sweet potatoes,2008,65437,1010.0,40.0,24.27,40400.0,24512.7,7,2
Angola,Sweet potatoes,2009,66475,1010.0,40.0,24.33,40400.0,24573.3,7,2
Angola,Sweet potatoes,2010,63001,1010.0,40.0,24.44,40400.0,24684.4,7,2
Angola,Sweet potatoes,2011,65512,1010.0,40.0,24.15,40400.0,24391.5,7,2
Angola,Sweet potatoes,2012,52954,1010.0,40.0,24.24,40400.0,24482.399999999998,7,2
Angola,Sweet potatoes,2013,73409,1010.0,40.0,24.55,40400.0,24795.5,7,2
Angola,Wheat,1990,7995,1010.0,64.0,24.12,64640.0,24361.2,8,2
Angola,Wheat,1991,8000,1010.0,79.0,24.02,79790.0,24260.2,8,2
Angola,Wheat,1992,8000,1010.0,23.0,23.96,23230.0,24199.600000000002,8,2
Angola,Wheat,1993,8876,1010.0,169.0,24.15,170690.0,24391.5,8,2
Angola,Wheat,1994,10000,1010.0,25.5,24.04,25755.0,24280.399999999998,8,2
Angola,Wheat,1995,11855,1010.0,336.0,24.56,339360.0,24805.6,8,2
Angola,Wheat,1996,13738,1010.0,40.0,24.11,40400.0,24351.1,8,2
Angola,Wheat,1997,15509,1010.0,40.0,24.06,40400.0,24300.6,8,2
Angola,Wheat,1998,17143,1010.0,40.0,24.96,40400.0,25209.600000000002,8,2
Angola,Wheat,1999,17391,1010.0,40.0,24.37,40400.0,24613.7,8,2
Angola,Wheat,2000,17023,1010.0,40.0,24.41,40400.0,24654.1,8,2
Angola,Wheat,2001,16667,1010.0,40.0,24.43,40400.0,24674.3,8,2
Angola,Wheat,2002,15455,1010.0,40.0,24.79,40400.0,25037.899999999998,8,2
Angola,Wheat,2004,12442,1010.0,40.0,24.22,40400.0,24462.199999999997,8,2
Angola,Wheat,2005,10946,1010.0,40.0,24.41,40400.0,24654.1,8,2
Angola,Wheat,2006,10000,1010.0,40.0,24.14,40400.0,24381.4,8,2
Angola,Wheat,2007,10000,1010.0,40.0,24.24,40400.0,24482.399999999998,8,2
Angola,Wheat,2008,10000,1010.0,40.0,24.27,40400.0,24512.7,8,2
Angola,Wheat,2009,10000,1010.0,40.0,24.33,40400.0,24573.3,8,2
Angola,Wheat,2010,10526,1010.0,40.0,24.44,40400.0,24684.4,8,2
Angola,Wheat,2011,10959,1010.0,40.0,24.15,40400.0,24391.5,8,2
Angola,Wheat,2012,11258,1010.0,40.0,24.24,40400.0,24482.399999999998,8,2
Angola,Wheat,2013,9022,1010.0,40.0,24.55,40400.0,24795.5,8,2
Argentina,Cassava,1990,100000,591.0,26156.0,17.46,15458196.0,10318.86,0,3
Argentina,Cassava,1990,100000,591.0,26156.0,17.67,15458196.0,10442.970000000001,0,3
Argentina,Cassava,1991,100000,591.0,26156.0,17.64,15458196.0,10425.24,0,3
Argentina,Cassava,1991,100000,591.0,26156.0,17.86,15458196.0,10555.26,0,3
Argentina,Cassava,1992,100000,591.0,26156.0,17.09,15458196.0,10100.19,0,3
Argentina,Cassava,1992,100000,591.0,26156.0,17.51,15458196.0,10348.410000000002,0,3
Argentina,Cassava,1993,100000,591.0,26156.0,17.32,15458196.0,10236.12,0,3
Argentina,Cassava,1993,100000,591.0,26156.0,17.53,15458196.0,10360.230000000001,0,3
Argentina,Cassava,1994,100000,591.0,30195.0,18.17,17845245.0,10738.470000000001,0,3
Argentina,Cassava,1994,100000,591.0,30195.0,18.31,17845245.0,10821.21,0,3
Argentina,Cassava,1995,100000,591.0,37842.0,17.74,22364622.0,10484.339999999998,0,3
Argentina,Cassava,1995,100000,591.0,37842.0,17.62,22364622.0,10413.42,0,3
Argentina,Cassava,1996,100000,591.0,54595.0,17.64,32265645.0,10425.24,0,3
Argentina,Cassava,1996,100000,591.0,54595.0,17.97,32265645.0,10620.269999999999,0,3
Argentina,Cassava,1997,100000,591.0,77691.0,18.29,45915381.0,10809.39,0,3
Argentina,Cassava,1997,100000,591.0,77691.0,18.54,45915381.0,10957.14,0,3
Argentina,Cassava,1998,100000,591.0,62397.0,17.23,36876627.0,10182.93,0,3
Argentina,Cassava,1998,100000,591.0,62397.0,17.52,36876627.0,10354.32,0,3
Argentina,Cassava,1999,100000,591.0,62831.39,17.15,37133351.49,10135.65,0,3
Argentina,Cassava,1999,100000,591.0,62831.39,17.71,37133351.49,10466.61,0,3
Argentina,Cassava,2000,100000,591.0,63265.78,16.98,37390075.98,10035.18,0,3
Argentina,Cassava,2000,100000,591.0,63265.78,17.66,37390075.98,10437.06,0,3
Argentina,Cassava,2001,100000,591.0,63700.17,17.71,37646800.47,10466.61,0,3
Argentina,Cassava,2001,100000,591.0,63700.17,18.42,37646800.47,10886.220000000001,0,3
Argentina,Cassava,2002,100000,591.0,64134.56,17.58,37903524.96,10389.779999999999,0,3
Argentina,Cassava,2002,100000,591.0,64134.56,18.07,37903524.96,10679.37,0,3
Argentina,Cassava,2004,100000,591.0,65003.34,17.67,38416973.94,10442.970000000001,0,3
Argentina,Cassava,2004,100000,591.0,65003.34,18.11,38416973.94,10703.01,0,3
Argentina,Cassava,2005,100000,591.0,65437.73,17.32,38673698.43,10236.12,0,3
Argentina,Cassava,2005,100000,591.0,65437.73,17.83,38673698.43,10537.529999999999,0,3
Argentina,Cassava,2006,100000,591.0,65872.12,18.1,38930422.919999994,10697.1,0,3
Argentina,Cassava,2006,100000,591.0,65872.12,18.35,38930422.919999994,10844.85,0,3
Argentina,Cassava,2007,100000,591.0,81582.64,16.71,48215340.24,9875.61,0,3
Argentina,Cassava,2007,100000,591.0,81582.64,17.14,48215340.24,10129.74,0,3
Argentina,Cassava,2008,100000,591.0,87149.01,17.71,51505064.91,10466.61,0,3
Argentina,Cassava,2008,100000,591.0,87149.01,18.39,51505064.91,10868.49,0,3
Argentina,Cassava,2009,101695,591.0,61586.56,18.16,36397656.96,10732.56,0,3
Argentina,Cassava,2009,101695,591.0,61586.56,18.09,36397656.96,10691.19,0,3
Argentina,Cassava,2010,101000,591.0,105915.04,17.33,62595788.63999999,10242.029999999999,0,3
Argentina,Cassava,2010,101000,591.0,105915.04,17.84,62595788.63999999,10543.44,0,3
Argentina,Cassava,2011,100000,591.0,100424.62,17.58,59350950.419999994,10389.779999999999,0,3
Argentina,Cassava,2011,100000,591.0,100424.62,17.93,59350950.419999994,10596.63,0,3
Argentina,Cassava,2012,100000,591.0,136185.08,18.18,80485382.27999999,10744.38,0,3
Argentina,Cassava,2012,100000,591.0,136185.08,18.43,80485382.27999999,10892.13,0,3
Argentina,Cassava,2013,99459,591.0,171945.54,16.45,101619814.14,9721.949999999999,0,3
Argentina,Cassava,2013,99459,591.0,171945.54,16.88,101619814.14,9976.08,0,3
Argentina,Maize,1990,34608,591.0,26156.0,17.46,15458196.0,10318.86,1,3
Argentina,Maize,1990,34608,591.0,26156.0,17.67,15458196.0,10442.970000000001,1,3
Argentina,Maize,1991,40444,591.0,26156.0,17.64,15458196.0,10425.24,1,3
Argentina,Maize,1991,40444,591.0,26156.0,17.86,15458196.0,10555.26,1,3
Argentina,Maize,1992,45237,591.0,26156.0,17.09,15458196.0,10100.19,1,3
Argentina,Maize,1992,45237,591.0,26156.0,17.51,15458196.0,10348.410000000002,1,3
Argentina,Maize,1993,43552,591.0,26156.0,17.32,15458196.0,10236.12,1,3
Argentina,Maize,1993,43552,591.0,26156.0,17.53,15458196.0,10360.230000000001,1,3
Argentina,Maize,1994,42371,591.0,30195.0,18.17,17845245.0,10738.470000000001,1,3
Argentina,Maize,1994,42371,591.0,30195.0,18.31,17845245.0,10821.21,1,3
Argentina,Maize,1995,45223,591.0,37842.0,17.74,22364622.0,10484.339999999998,1,3
Argentina,Maize,1995,45223,591.0,37842.0,17.62,22364622.0,10413.42,1,3
Argentina,Maize,1996,40397,591.0,54595.0,17.64,32265645.0,10425.24,1,3
Argentina,Maize,1996,40397,591.0,54595.0,17.97,32265645.0,10620.269999999999,1,3
Argentina,Maize,1997,45557,591.0,77691.0,18.29,45915381.0,10809.39,1,3
Argentina,Maize,1997,45557,591.0,77691.0,18.54,45915381.0,10957.14,1,3
Argentina,Maize,1998,60780,591.0,62397.0,17.23,36876627.0,10182.93,1,3
Argentina,Maize,1998,60780,591.0,62397.0,17.52,36876627.0,10354.32,1,3
Argentina,Maize,1999,53702,591.0,62831.39,17.15,37133351.49,10135.65,1,3
Argentina,Maize,1999,53702,591.0,62831.39,17.71,37133351.49,10466.61,1,3
Argentina,Maize,2000,54329,591.0,63265.78,16.98,37390075.98,10035.18,1,3
Argentina,Maize,2000,54329,591.0,63265.78,17.66,37390075.98,10437.06,1,3
Argentina,Maize,2001,54553,591.0,63700.17,17.71,37646800.47,10466.61,1,3
Argentina,Maize,2001,54553,591.0,63700.17,18.42,37646800.47,10886.220000000001,1,3
Argentina,Maize,2002,60791,591.0,64134.56,17.58,37903524.96,10389.779999999999,1,3
Argentina,Maize,2002,60791,591.0,64134.56,18.07,37903524.96,10679.37,1,3
Argentina,Maize,2004,63931,591.0,65003.34,17.67,38416973.94,10442.970000000001,1,3
Argentina,Maize,2004,63931,591.0,65003.34,18.11,38416973.94,10703.01,1,3
Argentina,Maize,2005,73587,591.0,65437.73,17.32,38673698.43,10236.12,1,3
Argentina,Maize,2005,73587,591.0,65437.73,17.83,38673698.43,10537.529999999999,1,3
Argentina,Maize,2006,59030,591.0,65872.12,18.1,38930422.919999994,10697.1,1,3
Argentina,Maize,2006,59030,591.0,65872.12,18.35,38930422.919999994,10844.85,1,3
Argentina,Maize,2007,76655,591.0,81582.64,16.71,48215340.24,9875.61,1,3
Argentina,Maize,2007,76655,591.0,81582.64,17.14,48215340.24,10129.74,1,3
Argentina,Maize,2008,64525,591.0,87149.01,17.71,51505064.91,10466.61,1,3
Argentina,Maize,2008,64525,591.0,87149.01,18.39,51505064.91,10868.49,1,3
Argentina,Maize,2009,55760,591.0,61586.56,18.16,36397656.96,10732.56,1,3
Argentina,Maize,2009,55760,591.0,61586.56,18.09,36397656.96,10691.19,1,3
Argentina,Maize,2010,78040,591.0,105915.04,17.33,62595788.63999999,10242.029999999999,1,3
Argentina,Maize,2010,78040,591.0,105915.04,17.84,62595788.63999999,10543.44,1,3
Argentina,Maize,2011,63503,591.0,100424.62,17.58,59350950.419999994,10389.779999999999,1,3
Argentina,Maize,2011,63503,591.0,100424.62,17.93,59350950.419999994,10596.63,1,3
Argentina,Maize,2012,57346,591.0,136185.08,18.18,80485382.27999999,10744.38,1,3
Argentina,Maize,2012,57346,591.0,136185.08,18.43,80485382.27999999,10892.13,1,3
Argentina,Maize,2013,66037,591.0,171945.54,16.45,101619814.14,9721.949999999999,1,3
Argentina,Maize,2013,66037,591.0,171945.54,16.88,101619814.14,9976.08,1,3
Argentina,Potatoes,1990,202747,591.0,26156.0,17.46,15458196.0,10318.86,3,3
Argentina,Potatoes,1990,202747,591.0,26156.0,17.67,15458196.0,10442.970000000001,3,3
Argentina,Potatoes,1991,205692,591.0,26156.0,17.64,15458196.0,10425.24,3,3
Argentina,Potatoes,1991,205692,591.0,26156.0,17.86,15458196.0,10555.26,3,3
Argentina,Potatoes,1992,199039,591.0,26156.0,17.09,15458196.0,10100.19,3,3
Argentina,Potatoes,1992,199039,591.0,26156.0,17.51,15458196.0,10348.410000000002,3,3
Argentina,Potatoes,1993,210314,591.0,26156.0,17.32,15458196.0,10236.12,3,3
Argentina,Potatoes,1993,210314,591.0,26156.0,17.53,15458196.0,10360.230000000001,3,3
Argentina,Potatoes,1994,230166,591.0,30195.0,18.17,17845245.0,10738.470000000001,3,3
Argentina,Potatoes,1994,230166,591.0,30195.0,18.31,17845245.0,10821.21,3,3
Argentina,Potatoes,1995,274272,591.0,37842.0,17.74,22364622.0,10484.339999999998,3,3
Argentina,Potatoes,1995,274272,591.0,37842.0,17.62,22364622.0,10413.42,3,3
Argentina,Potatoes,1996,228877,591.0,54595.0,17.64,32265645.0,10425.24,3,3
Argentina,Potatoes,1996,228877,591.0,54595.0,17.97,32265645.0,10620.269999999999,3,3
Argentina,Potatoes,1997,268502,591.0,77691.0,18.29,45915381.0,10809.39,3,3
Argentina,Potatoes,1997,268502,591.0,77691.0,18.54,45915381.0,10957.14,3,3
Argentina,Potatoes,1998,293744,591.0,62397.0,17.23,36876627.0,10182.93,3,3
Argentina,Potatoes,1998,293744,591.0,62397.0,17.52,36876627.0,10354.32,3,3
Argentina,Potatoes,1999,238938,591.0,62831.39,17.15,37133351.49,10135.65,3,3
Argentina,Potatoes,1999,238938,591.0,62831.39,17.71,37133351.49,10466.61,3,3
Argentina,Potatoes,2000,277566,591.0,63265.78,16.98,37390075.98,10035.18,3,3
Argentina,Potatoes,2000,277566,591.0,63265.78,17.66,37390075.98,10437.06,3,3
Argentina,Potatoes,2001,283768,591.0,63700.17,17.71,37646800.47,10466.61,3,3
Argentina,Potatoes,2001,283768,591.0,63700.17,18.42,37646800.47,10886.220000000001,3,3
Argentina,Potatoes,2002,251347,591.0,64134.56,17.58,37903524.96,10389.779999999999,3,3
Argentina,Potatoes,2002,251347,591.0,64134.56,18.07,37903524.96,10679.37,3,3
Argentina,Potatoes,2004,288717,591.0,65003.34,17.67,38416973.94,10442.970000000001,3,3
Argentina,Potatoes,2004,288717,591.0,65003.34,18.11,38416973.94,10703.01,3,3
Argentina,Potatoes,2005,283917,591.0,65437.73,17.32,38673698.43,10236.12,3,3
Argentina,Potatoes,2005,283917,591.0,65437.73,17.83,38673698.43,10537.529999999999,3,3
Argentina,Potatoes,2006,285828,591.0,65872.12,18.1,38930422.919999994,10697.1,3,3
Argentina,Potatoes,2006,285828,591.0,65872.12,18.35,38930422.919999994,10844.85,3,3
Argentina,Potatoes,2007,286765,591.0,81582.64,16.71,48215340.24,9875.61,3,3
Argentina,Potatoes,2007,286765,591.0,81582.64,17.14,48215340.24,10129.74,3,3
Argentina,Potatoes,2008,279412,591.0,87149.01,17.71,51505064.91,10466.61,3,3
Argentina,Potatoes,2008,279412,591.0,87149.01,18.39,51505064.91,10868.49,3,3
Argentina,Potatoes,2009,284439,591.0,61586.56,18.16,36397656.96,10732.56,3,3
Argentina,Potatoes,2009,284439,591.0,61586.56,18.09,36397656.96,10691.19,3,3
Argentina,Potatoes,2010,289849,591.0,105915.04,17.33,62595788.63999999,10242.029999999999,3,3
Argentina,Potatoes,2010,289849,591.0,105915.04,17.84,62595788.63999999,10543.44,3,3
Argentina,Potatoes,2011,286657,591.0,100424.62,17.58,59350950.419999994,10389.779999999999,3,3
Argentina,Potatoes,2011,286657,591.0,100424.62,17.93,59350950.419999994,10596.63,3,3
Argentina,Potatoes,2012,287821,591.0,136185.08,18.18,80485382.27999999,10744.38,3,3
Argentina,Potatoes,2012,287821,591.0,136185.08,18.43,80485382.27999999,10892.13,3,3
Argentina,Potatoes,2013,288984,591.0,171945.54,16.45,101619814.14,9721.949999999999,3,3
Argentina,Potatoes,2013,288984,591.0,171945.54,16.88,101619814.14,9976.08,3,3
Argentina,"Rice, paddy",1990,36709,591.0,26156.0,17.46,15458196.0,10318.86,4,3
Argentina,"Rice, paddy",1990,36709,591.0,26156.0,17.67,15458196.0,10442.970000000001,4,3
Argentina,"Rice, paddy",1991,40294,591.0,26156.0,17.64,15458196.0,10425.24,4,3
Argentina,"Rice, paddy",1991,40294,591.0,26156.0,17.86,15458196.0,10555.26,4,3
Argentina,"Rice, paddy",1992,52075,591.0,26156.0,17.09,15458196.0,10100.19,4,3
Argentina,"Rice, paddy",1992,52075,591.0,26156.0,17.51,15458196.0,10348.410000000002,4,3
Argentina,"Rice, paddy",1993,43559,591.0,26156.0,17.32,15458196.0,10236.12,4,3
Argentina,"Rice, paddy",1993,43559,591.0,26156.0,17.53,15458196.0,10360.230000000001,4,3
Argentina,"Rice, paddy",1994,42989,591.0,30195.0,18.17,17845245.0,10738.470000000001,4,3
Argentina,"Rice, paddy",1994,42989,591.0,30195.0,18.31,17845245.0,10821.21,4,3
Argentina,"Rice, paddy",1995,50306,591.0,37842.0,17.74,22364622.0,10484.339999999998,4,3
Argentina,"Rice, paddy",1995,50306,591.0,37842.0,17.62,22364622.0,10413.42,4,3
Argentina,"Rice, paddy",1996,51031,591.0,54595.0,17.64,32265645.0,10425.24,4,3
Argentina,"Rice, paddy",1996,51031,591.0,54595.0,17.97,32265645.0,10620.269999999999,4,3
Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.29,45915381.0,10809.39,4,3
Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.54,45915381.0,10957.14,4,3
Argentina,"Rice, paddy",1998,47762,591.0,62397.0,17.23,36876627.0,10182.93,4,3
Argentina,"Rice, paddy",1998,47762,591.0,62397.0,17.52,36876627.0,10354.32,4,3
Argentina,"Rice, paddy",1999,57337,591.0,62831.39,17.15,37133351.49,10135.65,4,3
Argentina,"Rice, paddy",1999,57337,591.0,62831.39,17.71,37133351.49,10466.61,4,3
Argentina,"Rice, paddy",2000,47798,591.0,63265.78,16.98,37390075.98,10035.18,4,3
Argentina,"Rice, paddy",2000,47798,591.0,63265.78,17.66,37390075.98,10437.06,4,3
Argentina,"Rice, paddy",2001,57495,591.0,63700.17,17.71,37646800.47,10466.61,4,3
Argentina,"Rice, paddy",2001,57495,591.0,63700.17,18.42,37646800.47,10886.220000000001,4,3
Argentina,"Rice, paddy",2002,57197,591.0,64134.56,17.58,37903524.96,10389.779999999999,4,3
Argentina,"Rice, paddy",2002,57197,591.0,64134.56,18.07,37903524.96,10679.37,4,3
Argentina,"Rice, paddy",2004,62661,591.0,65003.34,17.67,38416973.94,10442.970000000001,4,3
Argentina,"Rice, paddy",2004,62661,591.0,65003.34,18.11,38416973.94,10703.01,4,3
Argentina,"Rice, paddy",2005,60165,591.0,65437.73,17.32,38673698.43,10236.12,4,3
Argentina,"Rice, paddy",2005,60165,591.0,65437.73,17.83,38673698.43,10537.529999999999,4,3
Argentina,"Rice, paddy",2006,70610,591.0,65872.12,18.1,38930422.919999994,10697.1,4,3
Argentina,"Rice, paddy",2006,70610,591.0,65872.12,18.35,38930422.919999994,10844.85,4,3
Argentina,"Rice, paddy",2007,65604,591.0,81582.64,16.71,48215340.24,9875.61,4,3
Argentina,"Rice, paddy",2007,65604,591.0,81582.64,17.14,48215340.24,10129.74,4,3
Argentina,"Rice, paddy",2008,68278,591.0,87149.01,17.71,51505064.91,10466.61,4,3
Argentina,"Rice, paddy",2008,68278,591.0,87149.01,18.39,51505064.91,10868.49,4,3
Argentina,"Rice, paddy",2009,68842,591.0,61586.56,18.16,36397656.96,10732.56,4,3
Argentina,"Rice, paddy",2009,68842,591.0,61586.56,18.09,36397656.96,10691.19,4,3
Argentina,"Rice, paddy",2010,57646,591.0,105915.04,17.33,62595788.63999999,10242.029999999999,4,3
Argentina,"Rice, paddy",2010,57646,591.0,105915.04,17.84,62595788.63999999,10543.44,4,3
Argentina,"Rice, paddy",2011,67901,591.0,100424.62,17.58,59350950.419999994,10389.779999999999,4,3
Argentina,"Rice, paddy",2011,67901,591.0,100424.62,17.93,59350950.419999994,10596.63,4,3
Argentina,"Rice, paddy",2012,66617,591.0,136185.08,18.18,80485382.27999999,10744.38,4,3
Argentina,"Rice, paddy",2012,66617,591.0,136185.08,18.43,80485382.27999999,10892.13,4,3
Argentina,"Rice, paddy",2013,67187,591.0,171945.54,16.45,101619814.14,9721.949999999999,4,3
Argentina,"Rice, paddy",2013,67187,591.0,171945.54,16.88,101619814.14,9976.08,4,3
Argentina,Sorghum,1990,28116,591.0,26156.0,17.46,15458196.0,10318.86,5,3
Argentina,Sorghum,1990,28116,591.0,26156.0,17.67,15458196.0,10442.970000000001,5,3
Argentina,Sorghum,1991,33320,591.0,26156.0,17.64,15458196.0,10425.24,5,3
Argentina,Sorghum,1991,33320,591.0,26156.0,17.86,15458196.0,10555.26,5,3
Argentina,Sorghum,1992,36217,591.0,26156.0,17.09,15458196.0,10100.19,5,3
Argentina,Sorghum,1992,36217,591.0,26156.0,17.51,15458196.0,10348.410000000002,5,3
Argentina,Sorghum,1993,39529,591.0,26156.0,17.32,15458196.0,10236.12,5,3
Argentina,Sorghum,1993,39529,591.0,26156.0,17.53,15458196.0,10360.230000000001,5,3
Argentina,Sorghum,1994,35065,591.0,30195.0,18.17,17845245.0,10738.470000000001,5,3
Argentina,Sorghum,1994,35065,591.0,30195.0,18.31,17845245.0,10821.21,5,3
Argentina,Sorghum,1995,34588,591.0,37842.0,17.74,22364622.0,10484.339999999998,5,3
Argentina,Sorghum,1995,34588,591.0,37842.0,17.62,22364622.0,10413.42,5,3
Argentina,Sorghum,1996,38763,591.0,54595.0,17.64,32265645.0,10425.24,5,3
Argentina,Sorghum,1996,38763,591.0,54595.0,17.97,32265645.0,10620.269999999999,5,3
Argentina,Sorghum,1997,36845,591.0,77691.0,18.29,45915381.0,10809.39,5,3
Argentina,Sorghum,1997,36845,591.0,77691.0,18.54,45915381.0,10957.14,5,3
Argentina,Sorghum,1998,48105,591.0,62397.0,17.23,36876627.0,10182.93,5,3
Argentina,Sorghum,1998,48105,591.0,62397.0,17.52,36876627.0,10354.32,5,3
Argentina,Sorghum,1999,43845,591.0,62831.39,17.15,37133351.49,10135.65,5,3
Argentina,Sorghum,1999,43845,591.0,62831.39,17.71,37133351.49,10466.61,5,3
Argentina,Sorghum,2000,46477,591.0,63265.78,16.98,37390075.98,10035.18,5,3
Argentina,Sorghum,2000,46477,591.0,63265.78,17.66,37390075.98,10437.06,5,3
Argentina,Sorghum,2001,47429,591.0,63700.17,17.71,37646800.47,10466.61,5,3
Argentina,Sorghum,2001,47429,591.0,63700.17,18.42,37646800.47,10886.220000000001,5,3
Argentina,Sorghum,2002,52691,591.0,64134.56,17.58,37903524.96,10389.779999999999,5,3
Argentina,Sorghum,2002,52691,591.0,64134.56,18.07,37903524.96,10679.37,5,3
Argentina,Sorghum,2004,45531,591.0,65003.34,17.67,38416973.94,10442.970000000001,5,3
Argentina,Sorghum,2004,45531,591.0,65003.34,18.11,38416973.94,10703.01,5,3
Argentina,Sorghum,2005,51872,591.0,65437.73,17.32,38673698.43,10236.12,5,3
Argentina,Sorghum,2005,51872,591.0,65437.73,17.83,38673698.43,10537.529999999999,5,3
Argentina,Sorghum,2006,46778,591.0,65872.12,18.1,38930422.919999994,10697.1,5,3
Argentina,Sorghum,2006,46778,591.0,65872.12,18.35,38930422.919999994,10844.85,5,3
Argentina,Sorghum,2007,47021,591.0,81582.64,16.71,48215340.24,9875.61,5,3
Argentina,Sorghum,2007,47021,591.0,81582.64,17.14,48215340.24,10129.74,5,3
Argentina,Sorghum,2008,47474,591.0,87149.01,17.71,51505064.91,10466.61,5,3
Argentina,Sorghum,2008,47474,591.0,87149.01,18.39,51505064.91,10868.49,5,3
Argentina,Sorghum,2009,38752,591.0,61586.56,18.16,36397656.96,10732.56,5,3
Argentina,Sorghum,2009,38752,591.0,61586.56,18.09,36397656.96,10691.19,5,3
Argentina,Sorghum,2010,48163,591.0,105915.04,17.33,62595788.63999999,10242.029999999999,5,3
Argentina,Sorghum,2010,48163,591.0,105915.04,17.84,62595788.63999999,10543.44,5,3
Argentina,Sorghum,2011,44029,591.0,100424.62,17.58,59350950.419999994,10389.779999999999,5,3
Argentina,Sorghum,2011,44029,591.0,100424.62,17.93,59350950.419999994,10596.63,5,3
